latitude,longitude
28.7386711,77.1190482
28.7401639,77.1236261
28.7339563,77.1237046
28.7354519,77.1221485
28.7414296,77.1238672
28.7367181,77.1193343
28.7347708,77.121587
28.7330136,77.122881
28.7336551,77.1257232
28.7361132,77.122755
28.7327308,77.1249219
28.7372928,77.1232461
28.7376093,77.1197857
28.738897,77.1286766
28.7368308,77.121724
28.7379683,77.1244023
28.7390898,77.1219825
28.7398361,77.1294882
28.7377165,77.1293045
28.739806,77.1249438
28.7365669,77.1242955
28.7382607,77.1174994
28.7377588,77.118243
28.7406801,77.1257461
28.7385386,77.1206012
28.7364672,77.1180039
28.7386873,77.1233696
28.7404831,77.11992
28.7386088,77.1301343
28.7357412,77.1190221
28.7387187,77.1257347
28.740853,77.1225614
28.7336045,77.1245483
28.7405356,77.1284609
28.7397822,77.1209497
28.7371716,77.1169533
28.7202915,77.1370428
28.7122991,77.1323535
28.7340237,77.1314805
28.7326005,77.1326895
28.7203446,77.1726433
28.7178096,77.1751244
28.7296161,77.1744344
28.7324784,77.1767543
28.7211213,77.1687507
28.7316723,77.1617723
28.7305045,77.1759649
28.7300299,77.1696399
28.7326517,77.1743546
28.7325492,77.1632988
28.7276991,77.1713867
28.7317538,77.17283
28.7355216,77.1699187
28.7309539,77.1634007
28.731129,77.1743971
28.726115,77.1657649
28.7326441,77.1589794
28.7284162,77.1697274
28.7295822,77.1612482
28.7131442,77.1774808
28.7212845,77.0778198
28.7282955,77.0897856
28.6369216,77.2198825
28.6399156,77.2291892
28.504819,77.2907815
28.5596749,77.2105179
28.6073278,77.2213759
28.605096,77.2081691
28.6074276,77.2135965
28.5999126,77.2083836
28.5998464,77.2227408
28.5999899,77.201713
28.5961348,77.2150437
28.6008311,77.2136416
28.6061685,77.2020628
28.6037148,77.2178366
28.5849425,77.1961211
28.5971566,77.1988985
28.6984779,77.2260357
28.5869244,77.2978978
28.5908579,77.2956305
28.4360018,77.1765743
28.5937806,77.0726788
28.5903983,77.0663206
28.5897924,77.0658982
28.5903205,77.0662753
28.5899549,77.0661541
28.589488,77.0661281
28.5897536,77.0663576
28.5904235,77.066518
28.5900673,77.0658776
28.589828,77.0656577
28.5896101,77.0658562
28.5904299,77.0661503
28.6236311,77.2040122
28.617153,77.2273172
28.6203303,77.2161385
28.6234568,77.2087714
28.6194891,77.228703
28.6226063,77.2264869
28.6058282,77.2270686
28.618919,77.2223042
28.6179517,77.221659
28.6062188,77.2292422
28.6068427,77.2328503
28.6178496,77.2170468
28.6223552,77.215883
28.618386,77.2033064
28.6208306,77.2033286
28.6182728,77.2377555
28.6042532,77.2291449
28.5968364,77.2313574
28.6171878,77.235696
28.6042114,77.2329694
28.7694658,77.0484584
28.8124304,77.0923509
28.8075383,77.0863179
28.6155745,77.0018736
28.6035069,77.0501248
28.6058995,77.0504685
28.6022174,77.052185
28.6015953,77.0470547
28.5619846,77.0580995
28.5911931,77.0719722
28.6015753,77.0837754
28.6761302,77.1125026
28.6759792,77.1123106
28.6759102,77.1126115
28.6337351,77.0774355
28.6375277,77.0785897
28.6359303,77.0795253
28.6377964,77.0804711
28.6321649,77.0796816
28.6223099,77.1605996
28.5891648,77.0692193
28.5897202,77.0693818
28.5900039,77.0696823
28.6362742,77.1758088
28.668905,77.0853329
28.6886361,77.1714008
28.6719242,77.0844264
28.6791672,77.0819897
28.5314344,77.2606481
28.5291301,77.2587135
28.5821999,77.2396806
28.5739428,77.2563119
28.733614,77.0933043
28.7032484,77.1244001
28.702389,77.1090442
28.6947311,77.1127436
28.6905113,77.0991126
28.6899126,77.1134753
28.6924807,77.1015845
28.7118517,77.1110753
28.707686,77.1172501
28.6966929,77.1266643
28.6972181,77.1355559
28.7013439,77.1320671
28.6997169,77.1300404
28.6905334,77.1406756
28.6962506,77.1399282
28.6989502,77.1365846
28.6963378,77.1429191
28.694821,77.1365297
28.6890529,77.1404306
28.695119,77.1357328
28.6945386,77.1446957
28.6917367,77.1402327
28.6868271,77.1411274
28.6875546,77.137624
28.6930484,77.1313299
28.6938935,77.1333455
28.6897686,77.1317345
28.6924212,77.1211175
28.6930961,77.1272903
28.6897747,77.1248456
28.6825663,77.1384484
28.6861872,77.1321431
28.6874332,77.1229969
28.695056,77.0994366
28.6912606,77.0962464
28.6932041,77.0989505
28.708451,77.1030943
28.7158388,77.1072056
28.7197717,77.1009309
28.7117971,77.0978154
28.7102346,77.0872002
28.7224725,77.096465
28.7203091,77.0949705
28.71811,77.0882733
28.7170418,77.0771256
28.7138284,77.0677875
28.7337864,77.1368916
28.7185391,77.0608504
28.7652632,77.09729
28.7679252,77.0949617
28.7654717,77.0935465
28.7615236,77.094226
28.7627276,77.0914114
28.7587474,77.0918825
28.7548906,77.0891199
28.7544623,77.0983299
28.7511974,77.0957403
28.7487173,77.0943476
28.7501852,77.0919714
28.7573849,77.1038266
28.7602935,77.1063473
28.7585142,77.0980952
28.7611696,77.0999725
28.764094,77.1023831
28.8049211,77.0518834
28.6206232,77.2899216
28.65431,77.2649965
28.6494979,77.2683675
28.6519871,77.266677
28.635566,77.2703757
28.6504326,77.253234
28.6520888,77.2521705
28.6519246,77.2497819
28.650525,77.2510244
28.6512811,77.2517029
28.6511844,77.2517534
28.6500566,77.2525403
28.6514258,77.2524038
28.6510735,77.2532505
28.6519598,77.2514571
28.5774481,77.2125779
28.577402,77.2123457
28.5774346,77.2126236
28.579313,77.2124459
28.5377213,77.1446428
28.5597078,77.2179457
28.5598077,77.2178174
28.5599961,77.217766
28.5600869,77.2175841
28.5602184,77.2174452
28.5603176,77.2173257
28.560508,77.2172165
28.5606003,77.2170791
28.5607344,77.2169956
28.5608806,77.2168118
28.5610399,77.2166744
28.5611757,77.2165741
28.5614577,77.2164475
28.5610542,77.2160044
28.5612026,77.2161343
28.5609799,77.2158139
28.5613293,77.2163259
28.5256623,77.1343767
28.5065082,77.3363265
28.5108223,77.3411418
28.5131284,77.3366855
28.5352972,77.2844692
28.5353972,77.2844171
28.5363059,77.2863708
28.5353396,77.2840791
28.5349916,77.2844867
28.5815688,77.0603622
28.5819576,77.0606067
28.6244417,76.9179049
28.5895937,77.0702589
28.6045512,77.0505554
28.6045486,77.04984
28.6042034,77.0473562
28.6043864,77.0482671
28.6039872,77.0467216
28.6035296,77.0455457
28.6029435,77.045023
28.5662196,77.2519637
28.5791951,77.2387504
28.5822595,77.2395657
28.57916,77.2388846
28.5999797,77.0517138
28.6021072,77.0482784
28.6042195,77.0525238
28.6011088,77.0443714
28.6016691,77.053258
28.6043762,77.0518181
28.6003528,77.0456358
28.6011982,77.0487274
28.6009274,77.0524717
28.6012477,77.0528752
28.5981124,77.049456
28.6036202,77.0539828
28.6029525,77.0544584
28.6001079,77.0461777
28.5989351,77.0480434
28.5988476,77.0510177
28.6039628,77.0530387
28.6022155,77.0537844
28.6007036,77.0451305
28.6021932,77.0489055
28.6005176,77.0483572
28.5994155,77.0473863
28.6035623,77.0411467
28.6038079,77.0404081
28.6050908,77.0451707
28.6042666,77.0437395
28.6055082,77.0402275
28.6045844,77.039351
28.6037768,77.0432191
28.6047017,77.0412558
28.6042472,77.0406982
28.6031804,77.0418132
28.6053711,77.0418406
28.6060508,77.0407035
28.6050565,77.0398359
28.6068262,77.05067
28.6044196,77.0367138
28.6034565,77.0386892
28.6038303,77.0382111
28.60421,77.0348939
28.6039941,77.0316672
28.6003154,77.0389482
28.6026048,77.0393967
28.600691,77.040484
28.6018558,77.038694
28.6008426,77.0323085
28.6028703,77.0311674
28.5998018,77.0395694
28.6030751,77.0285021
28.5983252,77.0357629
28.6023882,77.0399717
28.6018653,77.0407189
28.6073935,77.0133546
28.5997924,77.0196109
28.59987,77.0173549
28.5993579,77.0211964
28.6030562,77.0155661
28.6071188,77.0288648
28.6054507,77.0331283
28.5917424,77.0345827
28.5908124,77.0335713
28.5881114,77.0284242
28.5939685,77.023804
28.5948664,77.0264391
28.5938873,77.0298733
28.5915384,77.0351017
28.5902611,77.0308376
28.5897012,77.0352078
28.5904725,77.0340838
28.5934513,77.0317525
28.591243,77.034314
28.594657,77.0334916
28.5900948,77.0346328
28.5886687,77.0343437
28.5858742,77.0328047
28.588023,77.0319473
28.585964,77.0303553
28.5884826,77.035154
28.5885657,77.0324197
28.579347,77.0454218
28.5872588,77.0394106
28.5874907,77.0349014
28.584615,77.0356433
28.5881925,77.032969
28.5853034,77.0372648
28.587814,77.0335301
28.5873342,77.0340839
28.5846759,77.0438576
28.5872875,77.0330431
28.5876544,77.0325031
28.5872666,77.0356534
28.5870942,77.0309971
28.5847956,77.0323675
28.5762696,77.0417577
28.5729421,77.0447635
28.5774526,77.0419075
28.5760682,77.042772
28.5766188,77.0440241
28.5735412,77.0423273
28.5767186,77.0428523
28.5774003,77.0429381
28.6038435,77.0267968
28.5415747,76.8867025
28.6138695,76.9951076
28.6070451,77.0171215
28.54412,77.031608
28.554032,77.0303851
28.5917244,77.037134
28.6002282,77.0418551
28.5991008,77.0432471
28.5920241,77.0366869
28.6004764,77.042503
28.6000399,77.0433185
28.5990744,77.0408751
28.5973848,77.0393892
28.5981452,77.040048
28.5956829,77.0377885
28.5930287,77.0358243
28.5997729,77.0414603
28.597765,77.0396999
28.596184,77.0391439
28.5923777,77.0361437
28.5985713,77.0404426
28.5956154,77.0450636
28.5973704,77.047603
28.5959545,77.0470525
28.5969788,77.0481813
28.5955025,77.0478017
28.5977227,77.0470672
28.5941119,77.045395
28.5936422,77.0449144
28.5983202,77.0462425
28.5948747,77.0460934
28.5952543,77.0456043
28.5914384,77.0436218
28.5944979,77.0416929
28.592249,77.0446576
28.5934282,77.0460786
28.601,77.0547099
28.601407,77.0577058
28.5978439,77.0520021
28.598143,77.0515418
28.6021644,77.0564749
28.5973373,77.0515793
28.6014854,77.0551489
28.6004996,77.0543014
28.6005545,77.058857
28.5959331,77.052538
28.5983133,77.0523987
28.6024058,77.0558157
28.5999728,77.0539822
28.5983108,77.0546827
28.6009577,77.0582343
28.5990976,77.0531907
28.5969377,77.0614851
28.5958417,77.0604239
28.5975186,77.0619717
28.5976985,77.0564369
28.5963409,77.0609776
28.5973337,77.0569687
28.5981618,77.0623583
28.5952813,77.0620529
28.5962166,77.0628692
28.595752,77.0624557
28.5947661,77.0617732
28.5966863,77.0632966
28.5937214,77.060868
28.5906881,77.0620223
28.5930658,77.0601645
28.5912363,77.0600304
28.5891228,77.0626702
28.5925969,77.059765
28.5899903,77.0609628
28.5897552,77.0614967
28.5902551,77.0616607
28.5921177,77.0593454
28.5895268,77.057444
28.5940716,77.0519335
28.593495,77.0527688
28.5881396,77.0563255
28.5932172,77.0490179
28.5952411,77.0509055
28.5946601,77.0507078
28.5948532,77.0512066
28.5943965,77.0492806
28.5934348,77.0486866
28.5943411,77.0505443
28.5939519,77.0484161
28.5952543,77.050102
28.5935493,77.0480611
28.586218,77.0540901
28.5857625,77.0536929
28.5866551,77.0544615
28.5870879,77.0548528
28.585205,77.0545462
28.5864929,77.0556399
28.5860278,77.0552427
28.585565,77.0548543
28.5782649,77.0498351
28.5581677,77.0548421
28.5717415,77.0732259
28.6371037,77.0697792
28.6099135,77.0059932
28.5874102,77.3036297
28.602958,77.2892854
28.6056957,77.2879057
28.6001277,77.2907503
28.586999,77.2980165
28.5908121,77.2955328
28.5950009,77.2931238
28.6061379,77.287508
28.6471157,77.0284138
28.6505778,77.0551004
28.5767162,77.0520456
28.5759532,77.0485781
28.5792281,77.0473225
28.589642,76.9921332
28.5919854,76.98244
28.6223435,76.97125
28.6182323,76.9744602
28.6185877,76.9607946
28.6272312,76.9682907
28.6095798,76.9680735
28.6170416,76.965999
28.6154042,76.9656504
28.6063148,76.9592224
28.6174052,77.0069101
28.6240152,77.017624
28.625121,77.0184259
28.6229386,77.0062154
28.623361,77.0189728
28.6247022,77.0712131
28.6234656,77.0716647
28.6236889,77.070856
28.6247969,77.0727885
28.627019,77.0767623
28.6206426,77.0743782
28.6273476,77.0775326
28.6261055,77.0765965
28.6251774,77.075327
28.6242835,77.0747941
28.6261974,77.0812686
28.6243851,77.0816344
28.6236974,77.0839381
28.621338,77.0772468
28.6221057,77.0804318
28.6257643,77.0842995
28.6226428,77.0854292
28.6225577,77.0840312
28.6189733,77.080462
28.618244,77.0840276
28.6168028,77.0816992
28.6146997,77.0859273
28.6156269,77.0864356
28.6187423,77.0879151
28.6205253,77.08629
28.6209835,77.087773
28.6187073,77.089286
28.6187901,77.0926999
28.6173239,77.0909861
28.6187027,77.0908259
28.6168783,77.0891242
28.6172758,77.0952695
28.6173516,77.0926246
28.6188191,77.0944099
28.6173796,77.0940974
28.6143311,77.0928861
28.6160628,77.0958734
28.612498,77.0926983
28.614981,77.0943094
28.6149347,77.0965562
28.6137239,77.0950889
28.6131302,77.0973242
28.6124521,77.0959778
28.6120177,77.0979875
28.6108206,77.0967878
28.6113871,77.104781
28.6097329,77.1036209
28.6085716,77.1052334
28.6118582,77.1082712
28.6077462,77.106684
28.6077233,77.108029
28.6292998,77.0878684
28.6316757,77.0866947
28.628508,77.0931135
28.6263752,77.0872782
28.6246512,77.0883329
28.6267504,77.0901274
28.6247332,77.090055
28.627353,77.0885513
28.6259559,77.086629
28.6319042,77.0969805
28.6301458,77.0956202
28.6321671,77.0950651
28.6330218,77.0957714
28.6341171,77.0910029
28.6332695,77.0912826
28.6351273,77.0776967
28.6303867,77.0755659
28.6193228,77.0521461
28.5567494,77.2833409
28.6205632,77.0335353
28.5234156,77.2195098
28.5570312,77.2903962
28.5644784,77.2812143
28.5481391,77.187906
28.5358178,77.2866671
28.6000409,77.0993396
28.6141595,77.113751
28.6127539,77.1133339
28.6329139,77.0973055
28.628865,77.0972808
28.630611,77.0977538
28.6233242,77.0945179
28.6270837,77.1022039
28.624401,77.103113
28.6221452,77.1048754
28.6457453,77.0821947
28.647755,77.0730804
28.648688,77.0736385
28.6470502,77.0740356
28.6475022,77.0747731
28.6469227,77.0752237
28.6471651,77.0760845
28.6466317,77.0761651
28.6480596,77.0756339
28.6209885,77.067509
28.6750043,77.2941844
28.6503834,77.1845538
28.6470435,77.1841742
28.6489759,77.183761
28.6532263,77.1825712
28.6481914,77.1849757
28.652643,77.1835722
28.6496011,77.1860009
28.6521702,77.1844635
28.6509238,77.183623
28.6514381,77.18276
28.6459459,77.1837106
28.6494966,77.1826138
28.6467941,77.1822518
28.6477091,77.1830176
28.644498,77.1831136
28.6507819,77.1868377
28.6501943,77.1879729
28.6516294,77.1854266
28.6489965,77.1871448
28.6483749,77.1882571
28.6495936,77.1891114
28.6463776,77.1853399
28.6449951,77.186321
28.647565,77.1861171
28.6467751,77.1862195
28.6448004,77.1848767
28.6469328,77.1876528
28.6489443,77.19032
28.648149,77.1917256
28.6477456,77.18943
28.6469801,77.1908178
28.6475032,77.1928413
28.6458564,77.1883039
28.646032,77.1955717
28.6456913,77.1898416
28.6491185,77.1980047
28.6490454,77.1954126
28.6483923,77.1935864
28.6467926,77.1961118
28.6486419,77.1987303
28.6504422,77.1958505
28.6495806,77.194548
28.6464152,77.1968121
28.6495907,77.1971911
28.6473053,77.1952992
28.6485049,77.1962679
28.6479754,77.1970902
28.6478633,77.194428
28.6475505,77.1978117
28.6534829,77.1999589
28.6512631,77.1983846
28.6528134,77.2011672
28.6505633,77.199607
28.657975,77.1954142
28.6572404,77.1976157
28.658741,77.19382
28.6560227,77.1999348
28.6553289,77.2011459
28.6601728,77.1917436
28.6598205,77.1928411
28.6517983,77.1906518
28.6554241,77.1841261
28.6513439,77.194292
28.6510191,77.1920026
28.6536289,77.1842522
28.6511771,77.1886699
28.6535189,77.1903635
28.6524231,77.18956
28.6548423,77.1851379
28.6498855,77.1911544
28.6554447,77.1868317
28.6538009,77.1870818
28.6571285,77.1838446
28.6529307,77.191412
28.6541488,77.1892206
28.6531205,77.1851564
28.6577043,77.1827927
28.6543498,77.1860439
28.6541704,77.1832437
28.6530706,77.1884628
28.6521648,77.1928248
28.6505636,77.1897668
28.6559388,77.1859343
28.6502389,77.1933917
28.6526345,77.1861272
28.6518046,77.1875472
28.6565175,77.1849081
28.6490846,77.1924934
28.6459189,77.192606
28.6469498,77.1936867
28.6550798,77.198165
28.6596337,77.187149
28.6576113,77.1917384
28.6591435,77.1881974
28.6600983,77.185968
28.6518022,77.1958864
28.6606535,77.1846885
28.6570178,77.1878945
28.6606601,77.1892975
28.6570776,77.1928721
28.6599017,77.1899162
28.6587398,77.1891112
28.6564168,77.1889868
28.6586414,77.1849373
28.6592437,77.1838386
28.6582057,77.1903003
28.6556947,77.1903562
28.6580784,77.185966
28.6613239,77.18666
28.6551164,77.1914749
28.6609439,77.1880652
